,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2016-12-31 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 00:00:00,0.0,282.63968,76.233925,101312.49,0.0047536194,284.77188,-0.19416535,-2.175216,0.0
2017-01-01 01:00:00,0.0,280.54382,0.0,101472.16,0.004746487,283.03622,1.0146455,-1.6051283,0.0
2017-01-01 02:00:00,0.0,279.90088,0.0,101483.18,0.004839053,281.57578,2.2220984,-1.0406524,0.0
2017-01-01 03:00:00,0.0,261.93832,0.0,101469.06,0.005077247,280.98093,3.4308252,-0.47062692,0.0
2017-01-01 04:00:00,0.0,257.8464,0.0,101577.53,0.004927548,279.83255,3.3894806,-1.0285692,0.0
2017-01-01 05:00:00,0.0,255.44426,0.0,101527.81,0.0047369893,279.1722,3.3513,-1.5779556,0.0
2017-01-01 06:00:00,0.0,250.62976,0.0,101498.625,0.004571468,278.36694,3.3127747,-2.13378,0.0
2017-01-01 07:00:00,0.0,247.69496,0.0,101613.586,0.004432486,277.75534,3.4876308,-1.54765,0.0
2017-01-01 08:00:00,0.0,247.36255,0.0,101588.48,0.0044817273,277.66855,3.6686735,-0.96283644,0.0
2017-01-01 09:00:00,0.0,246.17522,0.0,101474.99,0.0045342683,277.93887,3.8438222,-0.37657198,0.0
2017-01-01 10:00:00,0.0,251.92918,0.0,101562.74,0.004861888,279.17526,3.8964245,-0.20939243,0.0
2017-01-01 11:00:00,0.0,256.37668,0.0,101562.79,0.0051989113,280.0524,3.9490807,-0.035359886,0.0
2017-01-01 12:00:00,0.0,253.90723,0.0,101478.68,0.005343529,280.6815,4.009806,0.12965608,0.0
2017-01-01 13:00:00,0.0,252.74129,0.0,101494.56,0.005210659,280.0822,3.8852131,-0.08328012,0.0
2017-01-01 14:00:00,0.015625,252.81636,0.0,101480.04,0.005142161,279.7532,3.76721,-0.30186483,4.340278e-06
2017-01-01 15:00:00,0.015625,256.3159,0.0,101419.43,0.0053641493,280.2336,3.655887,-0.5196567,4.340278e-06
2017-01-01 16:00:00,0.0,252.13806,75.75979,101479.48,0.005397552,281.04416,4.009588,-0.30274507,0.0
2017-01-01 17:00:00,0.0,247.54778,199.88812,101524.375,0.005251635,281.84094,4.3665032,-0.081442565,0.0
2017-01-01 18:00:00,0.0,258.5493,333.76807,101505.26,0.0051885704,282.93274,4.7158766,0.14100488,0.0
2017-01-01 19:00:00,0.0,259.61063,413.9253,101532.29,0.004932881,284.06186,5.2352753,-0.43516192,0.0
