,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate
2016-12-31 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-12-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01 00:00:00,0.0,283.11447,76.778755,101276.95,0.004294741,285.51886,-0.21833636,-2.1552958,0.0
2017-01-01 01:00:00,0.0,284.16168,0.0,101198.62,0.0048230137,284.00797,0.9681604,-1.5561188,0.0
2017-01-01 02:00:00,0.0,281.99753,0.0,101236.49,0.0047921576,282.29202,2.161318,-0.95636946,0.0
2017-01-01 03:00:00,0.0,262.6325,0.0,101449.49,0.004923534,281.34613,3.3483992,-0.3618848,0.0
2017-01-01 04:00:00,0.0,255.50406,0.0,101384.37,0.00473274,279.55417,3.2873025,-0.8467403,0.0
2017-01-01 05:00:00,0.0,253.49835,0.0,101348.17,0.004605166,279.03595,3.2323086,-1.3287408,0.0
2017-01-01 06:00:00,0.0,247.82814,0.0,101476.17,0.0044651153,278.10916,3.1710176,-1.8083575,0.0
2017-01-01 07:00:00,0.0,245.49536,0.0,101320.71,0.004456764,277.41275,3.2741091,-1.2264925,0.0
2017-01-01 08:00:00,0.0,245.68147,0.0,101343.62,0.004464091,277.37234,3.3730104,-0.64509714,0.0
2017-01-01 09:00:00,0.0,243.65292,0.0,101442.664,0.00441884,277.58734,3.474988,-0.06328532,0.0
2017-01-01 10:00:00,0.0,249.16544,0.0,101360.33,0.0047522835,278.75684,3.5180578,0.11023048,0.0
2017-01-01 11:00:00,0.0,252.00404,0.0,101408.75,0.0050695217,279.2061,3.5650954,0.28372222,0.0
2017-01-01 12:00:00,0.0,249.87296,0.0,101467.01,0.0051384447,280.06448,3.6117353,0.4582616,0.0
2017-01-01 13:00:00,0.0,249.16367,0.0,101194.95,0.005007099,279.5637,3.5351813,0.27059063,0.0
2017-01-01 14:00:00,0.0047204476,250.30585,0.0,101236.71,0.004989952,279.4548,3.4563642,0.08765792,1.3112355e-06
2017-01-01 15:00:00,0.0006080671,251.30875,0.0,101407.09,0.0051448117,279.56064,3.3815346,-0.098485895,1.6890752e-07
2017-01-01 16:00:00,0.0,246.66542,80.25947,101300.336,0.0051973136,280.2323,3.7573519,0.10420517,0.0
2017-01-01 17:00:00,0.0,245.09146,209.98273,101374.734,0.0054632793,281.52274,4.1357446,0.31967255,0.0
2017-01-01 18:00:00,0.0,256.33557,349.6551,101501.58,0.0052921874,282.82443,4.512186,0.5261143,0.0
2017-01-01 19:00:00,0.0,255.52658,424.30286,101306.54,0.0048089027,283.73492,5.033241,-0.03500168,0.0
